-498.060565432,0.0,0.0,1.0
-1900.69759772,0.0,0.0,0.999
-1400.1968327,0.0,0.0,0.998
-1008.17638931,0.0,0.0,0.997
-797.105010863,0.0,0.0,0.996
-903.389293243,0.0,0.0,0.995
-199.003506805,0.0,0.0,0.994
-400.592359147,0.0,0.0,0.993
-93.5857864376,0.0,0.0,0.992
-1202.04327362,0.0,0.0,0.991
-690.876894374,0.0,0.0,0.99
-1187.56904811,-0.0132138138087,109.045180442,0.989
-695.611102551,-8.87753046453,884.65385498,0.988
-1501.61577311,-9.45840719223,754.873997803,0.987
-2398.36904811,-11.1389685965,790.101046143,0.986
-706.003551408,-11.6078610802,754.912737427,0.985
-997.280995955,-12.5560739899,753.445554199,0.984
-796.455342679,-13.1757203484,738.32630188,0.983
-293.771572875,-13.486190637,737.945599874,0.982
-898.161887552,-13.5047359467,732.453348999,0.981
-1005.30189762,-13.8745744514,726.831029053,0.98
7.0,-13.7106971741,752.198059082,0.979
-1389.90098049,-13.9658720982,722.338047993,0.978
-189.0,-14.4085932742,749.284575387,0.977
-2599.57409172,-15.1294802856,778.723035889,0.976
11.2,-15.413744109,793.212566557,0.975
-806.095630141,-15.1847358894,766.05564209,0.974
-2498.16904811,-16.2410151482,811.399067383,0.973
-496.30157289,-16.6682358074,825.178598633,0.972
2.17157287525,-16.5580291653,808.440254517,0.971
-91.8377223398,-16.0972744135,796.624462421,0.97
-1999.05717076,-17.2287574387,818.200120239,0.969
-904.428427125,-17.7913619709,830.432184448,0.968
-1399.55672638,-18.1658574486,842.040546875,0.967
-1102.88480595,-19.0131309032,867.9159729,0.966
0.830951894845,-18.9324464417,873.914627075,0.965
-698.597674733,-19.0295264339,865.344823608,0.964
-1996.97711285,-19.6556104469,897.394435425,0.963
-192.655996255,-20.0875519466,915.967631836,0.962
-99.2,-19.7980007839,902.45614563,0.961
-1592.99466911,-19.8505123901,921.693093872,0.96
-2196.96869415,-21.1111850929,973.436584473,0.959
-1091.39444872,-21.3525654151,988.217021086,0.958
-1802.77929778,-21.6937507439,999.023025513,0.957
-700.0,-21.9896707726,1008.41787903,0.956
-1698.0279517,-22.3622787094,1043.4203949,0.955
-1903.89565073,-22.8964134598,1050.01303955,0.954
-1298.72786404,-23.289017334,1091.8643042,0.953
-395.306939637,-23.498750782,1095.47065979,0.952
-2498.58939864,-24.1365468025,1115.56130859,0.951
-1403.69498914,-25.2522080803,1150.68320251,0.95
-1098.0279517,-25.7720816803,1171.66157837,0.949
-1291.83772234,-25.765023273,1172.18563047,0.948
9.6,-25.9509884516,1181.08416748,0.947
-1901.39122272,-26.2288866615,1199.76120239,0.946
-1403.16904811,-26.5249110603,1223.5015332,0.945
-598.884935935,-26.7259628105,1226.22736328,0.944
-3198.50653176,-26.7289756775,1234.86075439,0.943
6.0,-24.1094121933,1205.77075195,0.942
-2498.27418043,-27.9143900681,1288.88420654,0.941
-2103.49494508,-28.0822318459,1314.84492554,0.94
-191.557359313,-28.3297431801,1312.73161992,0.939
-800.163932023,-27.7277256393,1306.04413696,0.938
8.0360679775,-27.5002955028,1331.00441197,0.937
-93.0953028724,-27.0551563546,1314.47000235,0.936
-2804.78578644,-27.4765383339,1326.28072876,0.935
-1699.60265264,-27.4751671791,1360.19993164,0.934
-2089.02753718,-27.3813280106,1374.30596226,0.933
-598.571572875,-27.424897213,1393.07404663,0.932
-801.592075591,-26.1369002914,1362.68720337,0.931
-1300.0,-25.5685125351,1370.97439941,0.93
-1801.32786405,-25.6378058243,1412.18388428,0.929
-1797.95378875,-25.1471740723,1407.30537231,0.928
-1603.07977681,-24.9480275345,1432.38254272,0.927
9.011145618,-23.9259465535,1414.88079156,0.926
-91.6768943744,-23.6845526488,1447.37518045,0.925
-907.213993182,-23.8415158653,1452.15497559,0.924
-3004.83499983,-24.182033329,1467.14751099,0.923
-1190.0,-23.8865920117,1478.76103773,0.922
-1100.0,-23.9733014107,1492.54970093,0.921
-2803.21062658,-23.0357146072,1492.41549683,0.92
-1100.0,-22.7947629929,1511.11164917,0.919
-2097.89014171,-22.0033192444,1514.30445679,0.918
-2301.05200807,-21.1498209476,1546.4642749,0.917
-2795.15915342,-21.0058307457,1577.73783936,0.916
-798.607640853,-20.3222977924,1581.64224243,0.915
-492.194448725,-19.7957883274,1586.28584559,0.914
-287.2,-18.4728553647,1619.18657147,0.913
-1704.42089812,-17.3873739624,1611.85926636,0.912
-1198.58889745,-16.6182866001,1612.26281738,0.911
-1700.0,-15.3138288116,1606.76725708,0.91
-1096.95378875,-14.2297225475,1613.65454956,0.909
-1600.24179279,-13.8504183197,1620.90845703,0.908
10.0309518948,-12.0697608428,1613.49621582,0.907
-2599.16904811,-12.7493157291,1634.99731201,0.906
-1487.6,-11.9029661835,1639.3266126,0.905
-2001.75555457,-11.0642741287,1663.23063721,0.904
-188.443423025,-10.1752555346,1660.56788614,0.903
-1403.8488578,-9.31654048324,1657.75716187,0.902
-1200.99479423,-7.15124780118,1676.76290405,0.901
-1390.41483519,-6.76698341885,1716.21879454,0.9
-1997.92904558,-5.64751188278,1703.4078894,0.899
-1902.60555128,-5.18730202556,1734.3996936,0.898
-3501.41421356,-4.24742133945,1712.51664917,0.897
-1998.85096967,-3.38477182835,1751.30267212,0.896
-498.112962352,-2.09203891218,1739.92520996,0.895
-1597.66698942,-0.933076819479,1754.48130615,0.894
-1398.42287585,1.02483139992,1747.4982312,0.893
-2301.15728671,2.10366518021,1753.19717896,0.892
-189.53137085,4.5948074162,1757.36806488,0.891
-796.996493195,4.30644067883,1767.46241211,0.89
-1395.37518873,5.3204011938,1802.73553833,0.889
-2202.87106781,7.75845463455,1785.5443811,0.888
-1706.34400375,8.77376613826,1779.61569092,0.887
-497.792874562,10.1475060022,1801.21717407,0.886
