-104.71934955,0.0,0.0,1.0
-97.2,0.0,0.0,0.999
-103.68516798,0.0,0.0,0.998
-100.0,0.0,0.0,0.997
0.0,0.0,0.0,0.996
-97.2833587024,0.0,0.0,0.995
-99.9377422517,0.0,0.0,0.994
-97.127864045,0.0,0.0,0.993
-101.137742252,0.0,0.0,0.992
-100.062257748,0.0,0.0,0.991
-100.2,0.0,0.0,0.99
7.08284271247,0.0,0.0,0.989
0.0,0.0,0.0,0.988
0.0,0.0,0.0,0.987
7.62842712475,0.0,0.0,0.986
-100.990411886,0.0,0.0,0.985
-100.0,0.0,0.0,0.984
-97.4360679775,0.0,0.0,0.983
-101.031655865,0.0,0.0,0.982
-102.384317326,0.0,0.0,0.981
-100.977124151,0.0,0.0,0.98
-101.662059182,0.0,0.0,0.979
-102.371572875,0.0,0.0,0.978
-100.0,0.0,0.0,0.977
-101.852764871,0.0,0.0,0.976
-100.148189365,0.0,0.0,0.975
0.0,0.0,0.0,0.974
10.8827625303,0.0,0.0,0.973
-100.733850535,0.0,0.0,0.972
-104.348881769,0.0,0.0,0.971
0.0,0.0,0.0,0.97
7.0,0.0,0.0,0.969
-99.5106703699,0.0,0.0,0.968
-99.0148351929,0.0,0.0,0.967
9.5193495505,0.0,0.0,0.966
-100.782147859,0.0,0.0,0.965
-102.014213562,0.0,0.0,0.964
-98.9807969691,0.0,0.0,0.963
-100.340034739,0.0,0.0,0.962
-98.2990195136,0.0,0.0,0.961
-99.0088100636,0.0,0.0,0.96
0.0,0.0,0.0,0.959
-103.26150938,0.0,0.0,0.958
0.0,0.0,0.0,0.957
0.0,0.0,0.0,0.956
-102.622887147,0.0,0.0,0.955
-101.0,0.0,0.0,0.954
0.0,0.0,0.0,0.953
-101.66658468,0.0,0.0,0.952
-99.7857864376,0.0,0.0,0.951
-100.821854415,0.0,0.0,0.95
-103.172990795,0.0,0.0,0.949
0.0,0.0,0.0,0.948
-101.445120373,0.0,0.0,0.947
-100.2,0.0,0.0,0.946
0.0,0.0,0.0,0.945
-101.362952602,0.0,0.0,0.944
0.0,0.0,0.0,0.943
-104.046694553,0.0,0.0,0.942
-102.23772234,0.0,0.0,0.941
-100.821854415,0.0,0.0,0.94
-100.489709222,0.0,0.0,0.939
-102.908892063,0.0,0.0,0.938
-98.936106144,0.0,0.0,0.937
-100.055385138,0.0,0.0,0.936
-101.528498804,0.0,0.0,0.935
-99.5731164414,0.0,0.0,0.934
-99.9446148619,0.0,0.0,0.933
-98.8670988056,0.0,0.0,0.932
0.0,0.0,0.0,0.931
-99.0901417052,0.0,0.0,0.93
-102.472650081,0.0,0.0,0.929
0.0,0.0,0.0,0.928
-103.293945263,0.0,0.0,0.927
-98.1050549179,0.0,0.0,0.926
-99.1690481052,0.0,0.0,0.925
-101.509858295,0.0,0.0,0.924
9.12310562562,0.0,0.0,0.923
-101.0,0.0,0.0,0.922
-100.0,0.0,0.0,0.921
-99.0710678119,0.0,0.0,0.92
-100.754978667,0.0,0.0,0.919
-102.06233793,0.0,0.0,0.918
-103.539496503,0.0,0.0,0.917
7.0,0.0,0.0,0.916
-104.219544457,0.0,0.0,0.915
-100.0,0.0,0.0,0.914
-101.100980486,0.0,0.0,0.913
-95.3000199119,0.0,0.0,0.912
-102.681774569,0.0,0.0,0.911
-100.549030329,0.0,0.0,0.91
-101.694514714,0.0,0.0,0.909
-98.1622776602,-3.27697025849,607.883563498,0.908
0.0,-7.37059164047,653.769897461,0.907
-100.0,-5.57902012553,641.337184361,0.906
-99.8883939879,-7.36128322283,649.148335775,0.905
-103.358838938,-6.50600693506,597.885608449,0.904
-103.680109889,-6.26405331583,507.102358731,0.903
-98.7562911697,-7.22374280294,487.672078451,0.902
0.0,-4.59462451935,483.264678955,0.901
-99.4680075196,-6.53148630894,492.324200254,0.9
-101.894945082,-6.3951382637,480.738349067,0.899
7.0360679775,-6.54844430515,479.798797607,0.898
-104.703920068,-6.54668932491,462.903533936,0.897
-97.3370484639,-6.53392764091,446.912757568,0.896
-99.4394757423,-6.58671793571,436.564399132,0.895
