-2.355166132,0.0,0.0,1.0
-3.92968495235,0.0,0.0,1.0
1.79909543249,0.0,0.0,0.999
0.267962264113,0.0,0.0,0.998
-296.79440851,0.0,0.0,0.997
-98.8771269797,0.0,0.0,1.0
-490.348153209,0.0,0.0,0.999
-594.909433572,0.0,0.0,0.998
-304.273204098,0.0,0.0,0.997
-0.608816560907,0.0,0.0,0.996
3.66271570332,0.0,0.0,0.995
2.40249042673,0.0,0.0,0.994
-9.37951074481,0.0,0.0,0.993
-100.0,0.0,0.0,0.992
2.06751821367,0.0,0.0,1.0
-1396.96894374,0.0,0.0,0.999
1.0588453346,0.0,0.0,0.998
-9.46871399858,0.0,0.0,0.997
-0.630726467709,0.0,0.0,0.996
6.54671410339,0.0,0.0,0.995
6.08707476032,0.0,0.0,1.0
-5.46060452037,0.0,0.0,0.999
-106.024294623,0.0,0.0,0.998
11.5115136645,0.0,0.0,0.997
-101.392855672,0.0,0.0,0.996
-105.313098088,0.0,0.0,0.995
6.11522697595,0.0,0.0,0.994
12.7765322726,0.0,0.0,0.993
-107.243457733,0.0,0.0,0.992
-104.34367967,0.0,0.0,0.991
0.0,0.0,0.0,0.99
-4.56616005251,0.0,0.0,0.989
-101.788305282,0.0,0.0,1.0
-101.185164807,0.0,0.0,0.999
-102.409184419,0.0,0.0,0.998
-101.8,0.0,0.0,0.997
-100.816653826,0.0,0.0,0.996
-101.775913888,0.0,0.0,0.995
-100.928932188,0.0,0.0,0.994
-102.789750324,0.0,0.0,0.993
6.8,0.0,0.0,0.992
-94.9446148619,0.0,0.0,0.991
-105.111230162,0.0,0.0,0.99
-100.0,0.0,0.0,0.989
-105.202325267,0.0,0.0,0.988
0.0,0.0,0.0,0.987
0.0,0.0,0.0,0.986
-102.209294781,0.0,0.0,0.985
-101.745584412,0.0,0.0,0.984
-103.693349999,0.0,0.0,0.983
-105.896878388,0.0,0.0,0.982
-101.149030329,0.0,0.0,0.981
-100.0,0.0,0.0,0.98
-101.975143439,0.0,0.0,0.979
-100.886547231,0.0,0.0,0.978
-102.222887147,0.0,0.0,0.977
-100.0,0.0,0.0,0.976
-102.116192061,0.0,0.0,0.975
-100.416351388,0.0,0.0,0.974
-102.045787088,0.0,0.0,0.973
-93.7984404565,0.0,0.0,0.972
-101.262059182,0.0,0.0,0.971
7.21421356237,0.0,0.0,0.97
0.0,0.0,0.0,0.969
-100.0,0.0,0.0,0.968
-97.9107547393,0.0,0.0,0.967
-106.199956933,0.0,0.0,0.966
-99.7481893645,0.0,0.0,0.965
-100.099019514,0.0,0.0,0.964
-101.899019514,0.0,0.0,0.963
-102.095302872,0.0,0.0,0.962
0.0,0.0,0.0,0.961
-100.0,0.0,0.0,0.96
-100.51723747,0.0,0.0,0.959
-100.0,0.0,0.0,0.958
-100.606643397,0.0,0.0,0.957
-96.9533054472,0.0,0.0,0.956
-107.944160674,0.0,0.0,0.955
-104.463692995,0.0,0.0,0.954
0.0,0.0,0.0,0.953
-102.92455532,0.0,0.0,0.952
-100.730650876,0.0,0.0,0.951
-100.903543192,0.0,0.0,0.95
-100.28244565,0.0,0.0,0.949
-102.025535807,0.0,0.0,0.948
-99.455294706,0.0,0.0,0.947
-100.0,0.0,0.0,0.946
11.0288416417,0.0,0.0,0.945
-99.0,0.0,0.0,0.944
-101.281745997,0.0,0.0,0.943
0.0,0.0,0.0,0.942
-100.0,0.0,0.0,0.941
6.56227766017,0.0,0.0,0.94
-100.164159319,0.0,0.0,0.939
-102.757286709,0.0,0.0,0.938
-100.0,0.0,0.0,0.937
-102.174457864,0.0,0.0,0.936
-105.157359313,0.0,0.0,0.935
-105.166370684,0.0,0.0,0.934
-101.447844918,0.0,0.0,0.933
